Date;BRI_O;BRI_H;BRI_L;BRI_C;BRI_AdjC;BRI_Vol
Feb 28, 2005;290.90;297.72;290.90;297.72;140.96;109,490,391
Feb 25, 2005;299.99;299.99;293.18.00;297.72;140.96;83,942,449
Feb 24, 2005;304.54.00;309.09.00;295.45.00;299.99;142.04.00;95,300,146
Feb 23, 2005;290.90;304.54.00;290.90;299.99;142.04.00;91,197,075
Feb 22, 2005;288.63;293.18.00;288.63;293.18.00;138.81;94,590,633
Feb 21, 2005;288.63;295.45.00;286.36.00;288.63;136.66;103,786,792
Feb 18, 2005;284.09.00;290.90;279.54.00;288.63;136.66;232,670,518
Feb 17, 2005;277.27.00;286.36.00;277.27.00;281.81;133.43.00;314,841,938
Feb 16, 2005;281.81;286.36.00;277.27.00;277.27.00;131.28.00;99,590,220
Feb 15, 2005;279.54.00;281.81;275.00.00;281.81;133.43.00;104,633,807
Feb 14, 2005;265.90;279.54.00;265.90;279.54.00;132.35.00;451,557,799
Feb 11, 2005;256.81;268.18.00;256.81;263.63;124.82;267,519,120
Feb 8, 2005;256.81;256.81;252.27.00;256.81;121.59.00;34,040,087
Feb 7, 2005;259.09.00;259.09.00;254.54.00;259.09.00;122.67;56,430,974
Feb 4, 2005;259.09.00;259.09.00;256.81;256.81;121.59.00;75,510,804
Feb 3, 2005;256.81;261.36.00;252.27.00;259.09.00;122.67;294,541,087
Feb 2, 2005;247.72;256.81;247.72;256.81;121.59.00;391,232,757
Feb 1, 2005;250.00.00;250.00.00;245.45.00;245.45.00;116.21.00;206,435,065
Jan 31, 2005;252.27.00;252.27.00;247.72;250.00.00;118.36.00;34,837,601
Jan 28, 2005;250.00.00;252.27.00;247.72;252.27.00;119.44.00;118,235,542
Jan 27, 2005;250.00.00;252.27.00;247.72;250.00.00;118.36.00;83,854,448
Jan 26, 2005;250.00.00;250.00.00;247.72;250.00.00;118.36.00;97,703,687
Jan 25, 2005;250.00.00;250.00.00;247.72;250.00.00;118.36.00;118,769,051
Jan 24, 2005;252.27.00;252.27.00;247.72;247.72;117.29.00;175,695,034
Jan 20, 2005;247.72;254.54.00;247.72;252.27.00;119.44.00;206,044,558
Jan 19, 2005;247.72;250.00.00;245.45.00;250.00.00;118.36.00;113,719,964
Jan 18, 2005;247.72;247.72;245.45.00;245.45.00;116.21.00;100,178,730
Jan 17, 2005;247.72;250.00.00;245.45.00;250.00.00;118.36.00;61,562,563
Jan 14, 2005;250.00.00;250.00.00;245.45.00;247.72;117.29.00;199,422,444
Jan 13, 2005;247.72;252.27.00;247.72;250.00.00;118.36.00;222,066,335
Jan 12, 2005;247.72;247.72;240.90;245.45.00;116.21.00;279,685,330
Jan 11, 2005;245.45.00;247.72;240.90;247.72;117.29.00;325,402,120
Jan 10, 2005;245.45.00;247.72;240.90;245.45.00;116.21.00;404,388,984
Jan 7, 2005;256.81;256.81;245.45.00;245.45.00;116.21.00;509,715,804
Jan 6, 2005;256.81;256.81;252.27.00;256.81;121.59.00;235,888,074
Jan 5, 2005;256.81;261.36.00;254.54.00;259.09.00;122.67;367,483,347
Jan 4, 2005;256.81;261.36.00;254.54.00;256.81;121.59.00;269,097,647
Jan 3, 2005;261.36.00;261.36.00;252.27.00;256.81;121.59.00;106,740,343
Dec 31, 2004;261.36.00;261.36.00;261.36.00;261.36.00;123.74;-
Dec 30, 2004;261.36.00;263.63;259.09.00;261.36.00;123.74;119,423,562
Dec 29, 2004;261.36.00;268.18.00;259.09.00;263.63;124.82;174,727,017
Dec 28, 2004;252.27.00;261.36.00;250.00.00;259.09.00;122.67;160,833,777
Dec 27, 2004;245.45.00;254.54.00;243.18.00;252.27.00;119.44.00;183,021,161
Dec 24, 2004;247.72;247.72;247.72;247.72;117.29.00;-
Dec 23, 2004;247.72;250.00.00;243.18.00;247.72;117.29.00;130,704,257
Dec 22, 2004;238.63;250.00.00;238.63;247.72;117.29.00;742,413,823
Dec 21, 2004;222.72;238.63;222.72;238.63;112.98;563,385,731
Dec 20, 2004;227.27.00;227.27.00;220.45.00;225.00.00;106.53.00;533,767,719
Dec 17, 2004;222.72;229.54.00;222.72;229.54.00;108.68;346,054,977
Dec 16, 2004;215.91;225.00.00;215.91;222.72;105.45.00;237,290,598
Dec 15, 2004;218.18.00;218.18.00;209.09.00;215.91;102.22.00;435,063,014
Dec 14, 2004;218.18.00;218.18.00;213.63;218.18.00;103.30.00;262,910,041
Dec 13, 2004;218.18.00;222.72;213.63;218.18.00;103.30.00;349,239,532
Dec 10, 2004;218.18.00;222.72;215.91;218.18.00;103.30.00;506,635,750
Dec 9, 2004;225.00.00;225.00.00;220.45.00;225.00.00;106.53.00;310,078,855
Dec 8, 2004;222.72;229.54.00;222.72;225.00.00;106.53.00;471,193,138
Dec 7, 2004;222.72;225.00.00;220.45.00;222.72;105.45.00;219,338,288
Dec 6, 2004;222.72;222.72;218.18.00;222.72;105.45.00;176,564,049
Dec 3, 2004;227.27.00;227.27.00;218.18.00;222.72;105.45.00;219,398,789
Dec 2, 2004;231.81;236.36.00;225.00.00;227.27.00;107.60;595,170,780
Dec 1, 2004;220.45.00;231.81;218.18.00;229.54.00;108.68;728,223,578
Nov 30, 2004;218.18.00;220.45.00;213.63;220.45.00;104.38.00;608,338,007
Nov 29, 2004;213.63;222.72;213.63;218.18.00;103.30.00;742,243,320
Nov 26, 2004;204.54.00;213.63;204.54.00;213.63;101.15.00;885,916,801
Nov 25, 2004;204.54.00;206.81;200.00.00;204.54.00;96.84;427,797,389
Nov 24, 2004;202.27.00;206.81;197.72;204.54.00;96.84;935,879,664
Nov 23, 2004;193.18.00;202.27.00;193.18.00;202.27.00;95.77;1,038,896,444
Nov 22, 2004;193.18.00;193.18.00;188.63;193.18.00;91.46.00;369,155,376
Nov 19, 2004;195.45.00;195.45.00;195.45.00;195.45.00;92.54.00;-
Nov 18, 2004;195.45.00;195.45.00;195.45.00;195.45.00;92.54.00;-
Nov 17, 2004;195.45.00;195.45.00;195.45.00;195.45.00;92.54.00;-
Nov 16, 2004;195.45.00;195.45.00;195.45.00;195.45.00;92.54.00;-
Nov 15, 2004;195.45.00;195.45.00;195.45.00;195.45.00;92.54.00;-
Nov 12, 2004;193.18.00;195.45.00;193.18.00;195.45.00;92.54.00;342,138,909
Nov 11, 2004;193.18.00;195.45.00;190.91;195.45.00;92.54.00;381,536,090
Nov 10, 2004;186.36.00;195.45.00;186.36.00;193.18.00;91.46.00;503,115,690
Nov 9, 2004;179.54.00;186.36.00;179.54.00;186.36.00;88.23.00;252,448,860
Nov 8, 2004;181.82;181.82;179.54.00;179.54.00;85.01.00;223,639,362
Nov 5, 2004;188.63;188.63;181.82;181.82;86.08.00;215,829,227
Nov 4, 2004;190.91;190.91;186.36.00;186.36.00;88.23.00;304,221,254
Nov 3, 2004;188.63;195.45.00;186.36.00;190.91;90.39.00;556,477,611
Nov 2, 2004;181.82;188.63;181.82;186.36.00;88.23.00;505,772,235
Nov 1, 2004;177.27.00;181.82;177.27.00;181.82;86.08.00;193,911,349
Oct 29, 2004;181.82;181.82;177.27.00;177.27.00;83.93;435,272,018
Oct 28, 2004;179.54.00;184.09.00;179.54.00;181.82;86.08.00;377,713,524
Oct 27, 2004;177.27.00;179.54.00;175.00.00;179.54.00;85.01.00;228,110,940
Oct 26, 2004;177.27.00;179.54.00;177.27.00;177.27.00;83.93;110,282,404
Oct 25, 2004;179.54.00;179.54.00;177.27.00;179.54.00;85.01.00;113,532,960
Oct 22, 2004;175.00.00;181.82;175.00.00;179.54.00;85.01.00;360,833,732
Oct 21, 2004;179.54.00;179.54.00;172.72;175.00.00;82.85;147,996,556
Oct 20, 2004;181.82;181.82;177.27.00;179.54.00;85.01.00;437,708,560
Oct 19, 2004;186.36.00;186.36.00;179.54.00;179.54.00;85.01.00;356,461,156
Oct 18, 2004;190.91;190.91;184.09.00;184.09.00;87.16.00;123,724,637
Oct 15, 2004;188.63;190.91;188.63;190.91;90.39.00;123,818,138
Oct 14, 2004;190.91;190.91;188.63;188.63;89.31.00;310,067,855
Oct 13, 2004;193.18.00;195.45.00;190.91;190.91;90.39.00;136,979,865
Oct 12, 2004;193.18.00;195.45.00;190.91;190.91;90.39.00;208,481,100
Oct 11, 2004;193.18.00;195.45.00;190.91;193.18.00;91.46.00;123,482,632
Oct 8, 2004;186.36.00;195.45.00;186.36.00;193.18.00;91.46.00;550,174,502
Oct 7, 2004;195.45.00;195.45.00;186.36.00;188.63;89.31.00;205,808,054
Oct 6, 2004;200.00.00;202.27.00;193.18.00;195.45.00;92.54.00;248,147,786
Oct 5, 2004;202.27.00;202.27.00;197.72;200.00.00;94.69;735,357,201
Oct 4, 2004;195.45.00;206.81;195.45.00;200.00.00;94.69;489,156,448
Oct 1, 2004;186.36.00;195.45.00;186.36.00;195.45.00;92.54.00;353,364,603
Sep 30, 2004;179.54.00;186.36.00;177.27.00;186.36.00;88.23.00;295,487,103
Sep 29, 2004;177.27.00;179.54.00;175.00.00;179.54.00;85.01.00;61,568,063
Sep 28, 2004;172.72;179.54.00;172.72;177.27.00;83.93;138,261,388
Sep 27, 2004;177.27.00;177.27.00;172.72;172.72;81.78;142,270,957
Sep 24, 2004;175.00.00;177.27.00;175.00.00;175.00.00;82.85;27,945,982
Sep 23, 2004;177.27.00;177.27.00;175.00.00;175.00.00;82.85;69,983,208
Sep 22, 2004;181.82;181.82;177.27.00;177.27.00;83.93;70,538,718
Sep 21, 2004;181.82;184.09.00;177.27.00;184.09.00;87.16.00;360,036,218
Sep 20, 2004;177.27.00;177.27.00;177.27.00;177.27.00;83.93;-
Sep 17, 2004;177.27.00;177.27.00;172.72;177.27.00;83.93;277,303,789
Sep 16, 2004;177.27.00;179.54.00;175.00.00;177.27.00;83.93;143,414,977
Sep 15, 2004;175.00.00;181.82;175.00.00;181.82;86.08.00;555,361,092
Sep 14, 2004;177.27.00;177.27.00;172.72;175.00.00;82.85;243,230,701
Sep 13, 2004;177.27.00;177.27.00;177.27.00;177.27.00;83.93;-
Sep 10, 2004;170.45.00;179.54.00;168.18.00;177.27.00;83.93;173,659,999
Sep 9, 2004;163.63;170.45.00;159.09.00;170.45.00;80.70;697,241,543
Sep 8, 2004;163.63;163.63;161.36.00;163.63;77.47.00;80,966,898
Sep 7, 2004;161.36.00;163.63;161.36.00;163.63;77.47.00;149,619,084
Sep 6, 2004;163.63;163.63;159.09.00;163.63;77.47.00;34,909,102
Sep 3, 2004;161.36.00;163.63;159.09.00;163.63;77.47.00;173,973,504
Sep 2, 2004;159.09.00;163.63;159.09.00;163.63;77.47.00;246,338,254
Sep 1, 2004;156.82;159.09.00;154.54.00;159.09.00;75.32.00;226,284,908
Aug 31, 2004;156.82;156.82;152.27.00;156.82;74.25.00;168,632,912
Aug 30, 2004;152.27.00;159.09.00;152.27.00;156.82;74.25.00;456,051,377
Aug 27, 2004;147.72;152.27.00;147.72;152.27.00;72.09.00;73,090,762
Aug 26, 2004;147.72;150.00.00;145.45.00;147.72;69.94;136,006,349
Aug 25, 2004;150.00.00;150.00.00;143.18.00;145.45.00;68.87;250,446,825
Aug 24, 2004;150.00.00;150.00.00;147.72;150.00.00;71.02.00;51,502,889
Aug 23, 2004;152.27.00;152.27.00;150.00.00;150.00.00;71.02.00;28,165,986
Aug 20, 2004;150.00.00;152.27.00;150.00.00;152.27.00;72.09.00;2,029,535
Aug 19, 2004;152.27.00;152.27.00;150.00.00;152.27.00;72.09.00;132,557,789
Aug 18, 2004;152.27.00;152.27.00;150.00.00;152.27.00;72.09.00;75,675,807
Aug 17, 2004;152.27.00;152.27.00;152.27.00;152.27.00;72.09.00;-
Aug 16, 2004;152.27.00;152.27.00;150.00.00;152.27.00;72.09.00;113,153,454
Aug 13, 2004;154.54.00;154.54.00;152.27.00;152.27.00;72.09.00;225,085,887
Aug 12, 2004;154.54.00;154.54.00;152.27.00;152.27.00;72.09.00;73,239,265
Aug 11, 2004;152.27.00;156.82;152.27.00;156.82;74.25.00;120,727,085
Aug 10, 2004;152.27.00;152.27.00;152.27.00;152.27.00;72.09.00;106,872,345
Aug 9, 2004;154.54.00;154.54.00;152.27.00;152.27.00;72.09.00;84,041,451
Aug 6, 2004;156.82;159.09.00;154.54.00;154.54.00;73.17.00;83,909,449
Aug 5, 2004;156.82;159.09.00;156.82;159.09.00;75.32.00;45,089,778
Aug 4, 2004;156.82;159.09.00;156.82;156.82;74.25.00;71,556,235
Aug 3, 2004;156.82;159.09.00;154.54.00;159.09.00;75.32.00;58,658,513
Aug 2, 2004;156.82;156.82;154.54.00;154.54.00;73.17.00;145,065,005
Jul 30, 2004;156.82;159.09.00;156.82;156.82;74.25.00;98,237,196
Jul 29, 2004;156.82;159.09.00;154.54.00;156.82;74.25.00;86,362,491
Jul 28, 2004;156.82;159.09.00;156.82;159.09.00;75.32.00;32,703,564
Jul 27, 2004;159.09.00;159.09.00;156.82;156.82;74.25.00;64,439,113
Jul 26, 2004;159.09.00;159.09.00;154.54.00;159.09.00;75.32.00;218,557,275
Jul 23, 2004;156.82;161.36.00;156.82;161.36.00;76.40.00;103,434,786
Jul 22, 2004;154.54.00;156.82;154.54.00;156.82;74.25.00;64,939,621
Jul 21, 2004;154.54.00;156.82;154.54.00;156.82;74.25.00;115,232,490
Jul 20, 2004;152.27.00;154.54.00;152.27.00;154.54.00;73.17.00;60,468,044
Jul 19, 2004;156.82;156.82;152.27.00;152.27.00;72.09.00;50,688,875
Jul 16, 2004;156.82;156.82;152.27.00;156.82;74.25.00;202,579,499
Jul 15, 2004;156.82;156.82;150.00.00;156.82;74.25.00;142,039,953
Jul 14, 2004;159.09.00;159.09.00;156.82;159.09.00;75.32.00;78,205,850
Jul 13, 2004;159.09.00;161.36.00;159.09.00;161.36.00;76.40.00;90,702,066
Jul 12, 2004;159.09.00;161.36.00;156.82;161.36.00;76.40.00;158,325,734
Jul 9, 2004;159.09.00;159.09.00;156.82;159.09.00;75.32.00;121,728,102
Jul 8, 2004;161.36.00;161.36.00;159.09.00;161.36.00;76.40.00;137,870,881
Jul 7, 2004;156.82;163.63;156.82;163.63;77.47.00;349,608,038
Jul 6, 2004;159.09.00;165.91;156.82;163.63;73.85;533,360,712
Jul 5, 2004;156.82;156.82;156.82;156.82;70.77;-
Jul 2, 2004;152.27.00;156.82;150.00.00;156.82;70.77;154,244,664
Jul 1, 2004;150.00.00;152.27.00;147.72;152.27.00;68.72;239,160,630
Jun 30, 2004;150.00.00;152.27.00;150.00.00;152.27.00;68.72;252,976,869
Jun 29, 2004;147.72;150.00.00;147.72;150.00.00;67.70;85,427,475
Jun 28, 2004;147.72;150.00.00;145.45.00;147.72;66.67;159,843,760
Jun 25, 2004;143.18.00;147.72;143.18.00;145.45.00;65.65;119,572,065
Jun 24, 2004;143.18.00;143.18.00;140.91;140.91;63.59.00;45,958,793
Jun 23, 2004;140.91;143.18.00;140.91;143.18.00;64.62;70,225,212
Jun 22, 2004;138.63;143.18.00;138.63;140.91;63.59.00;93,534,615
Jun 21, 2004;145.45.00;145.45.00;138.63;138.63;62.57.00;94,002,123
Jun 18, 2004;143.18.00;147.72;140.91;145.45.00;65.65;178,516,583
Jun 17, 2004;150.00.00;150.00.00;143.18.00;143.18.00;64.62;39,012,173
Jun 16, 2004;152.27.00;152.27.00;147.72;150.00.00;67.70;117,845,035
Jun 15, 2004;145.45.00;152.27.00;145.45.00;152.27.00;68.72;244,055,715
Jun 14, 2004;145.45.00;147.72;143.18.00;147.72;66.67;95,608,151
Jun 11, 2004;145.45.00;147.72;143.18.00;147.72;66.67;53,862,430
Jun 10, 2004;143.18.00;145.45.00;143.18.00;145.45.00;65.65;178,505,583
Jun 9, 2004;138.63;145.45.00;138.63;145.45.00;65.65;364,782,800
Jun 8, 2004;140.91;140.91;136.36.00;138.63;62.57.00;321,695,056
Jun 7, 2004;140.91;140.91;136.36.00;138.63;62.57.00;226,372,910
Jun 4, 2004;140.91;140.91;134.09.00;136.36.00;61.54.00;761,741,157
Jun 3, 2004;145.45.00;145.45.00;145.45.00;145.45.00;65.65;-
Jun 2, 2004;152.27.00;152.27.00;145.45.00;145.45.00;65.65;182,515,152
Jun 1, 2004;154.54.00;154.54.00;152.27.00;154.54.00;69.75;68,415,681
May 31, 2004;152.27.00;156.82;150.00.00;156.82;70.77;58,317,507
May 28, 2004;154.54.00;156.82;152.27.00;154.54.00;69.75;142,127,954
May 27, 2004;150.00.00;152.27.00;147.72;152.27.00;68.72;52,454,406
May 26, 2004;150.00.00;150.00.00;147.72;147.72;66.67;249,280,805
May 25, 2004;150.00.00;150.00.00;147.72;147.72;66.67;131,914,278
May 24, 2004;150.00.00;152.27.00;147.72;152.27.00;68.72;101,823,258
May 21, 2004;143.18.00;150.00.00;143.18.00;150.00.00;67.70;133,718,309
May 20, 2004;143.18.00;143.18.00;143.18.00;143.18.00;64.62;-
May 19, 2004;140.91;143.18.00;138.63;143.18.00;64.62;288,919,990
May 18, 2004;138.63;140.91;134.09.00;136.36.00;61.54.00;395,858,337
May 17, 2004;138.63;143.18.00;134.09.00;136.36.00;61.54.00;140,582,428
May 14, 2004;152.27.00;152.27.00;145.45.00;147.72;66.67;127,618,704
May 13, 2004;159.09.00;159.09.00;152.27.00;154.54.00;69.75;233,677,036
May 12, 2004;152.27.00;159.09.00;152.27.00;159.09.00;71.80;582,443,560
May 11, 2004;143.18.00;150.00.00;143.18.00;150.00.00;67.70;636,586,495
May 10, 2004;145.45.00;145.45.00;140.91;143.18.00;64.62;368,885,871
May 7, 2004;140.91;152.27.00;140.91;152.27.00;68.72;490,729,476
May 6, 2004;140.91;147.72;140.91;145.45.00;65.65;719,995,436
May 5, 2004;150.00.00;150.00.00;138.63;143.18.00;64.62;1,005,246,863
May 4, 2004;156.82;156.82;147.72;147.72;66.67;549,459,490
May 3, 2004;156.82;156.82;156.82;156.82;70.77;-
Apr 30, 2004;163.63;163.63;154.54.00;156.82;70.77;448,351,244
Apr 29, 2004;165.91;165.91;165.91;165.91;74.88;214,536,705
Apr 28, 2004;165.91;168.18.00;165.91;168.18.00;75.90;305,431,275
Apr 27, 2004;161.36.00;168.18.00;161.36.00;168.18.00;75.90;176,250,544
Apr 26, 2004;165.91;168.18.00;161.36.00;161.36.00;72.83;275,059,750
Apr 23, 2004;172.72;172.72;163.63;168.18.00;75.90;175,502,531
Apr 22, 2004;172.72;172.72;168.18.00;168.18.00;75.90;199,312,442
Apr 21, 2004;177.27.00;179.54.00;168.18.00;172.72;77.95;460,599,955
Apr 20, 2004;175.00.00;184.09.00;172.72;177.27.00;80.00.00;131,479,770
Apr 19, 2004;165.91;177.27.00;165.91;175.00.00;78.98;240,343,151
Apr 16, 2004;156.82;168.18.00;156.82;165.91;74.88;221,109,319
Apr 15, 2004;152.27.00;156.82;152.27.00;156.82;70.77;67,882,172
Apr 14, 2004;152.27.00;152.27.00;152.27.00;152.27.00;68.72;51,376,387
Apr 13, 2004;152.27.00;154.54.00;150.00.00;152.27.00;68.72;61,023,554
Apr 12, 2004;152.27.00;152.27.00;150.00.00;152.27.00;68.72;44,066,761
Apr 9, 2004;154.54.00;154.54.00;154.54.00;154.54.00;69.75;-
Apr 8, 2004;156.82;156.82;154.54.00;154.54.00;69.75;45,403,284
Apr 7, 2004;156.82;161.36.00;154.54.00;156.82;70.77;277,556,794
Apr 6, 2004;150.00.00;159.09.00;150.00.00;159.09.00;71.80;795,352,237
Apr 5, 2004;147.72;147.72;147.72;147.72;66.67;-
Apr 2, 2004;140.91;150.00.00;140.91;147.72;66.67;438,550,074
Apr 1, 2004;136.36.00;140.91;136.36.00;140.91;63.59.00;57,800,498
Mar 31, 2004;138.63;140.91;136.36.00;138.63;62.57.00;158,820,743
Mar 30, 2004;134.09.00;138.63;131.82;138.63;62.57.00;104,287,301
Mar 29, 2004;131.82;131.82;127.27.00;131.82;59.49.00;276,489,775
Mar 26, 2004;136.36.00;136.36.00;129.54.00;129.54.00;58.47.00;155,663,688
Mar 25, 2004;138.63;138.63;134.09.00;134.09.00;60.52.00;149,454,081
Mar 24, 2004;136.36.00;138.63;136.36.00;138.63;62.57.00;127,074,194
Mar 23, 2004;136.36.00;138.63;134.09.00;138.63;62.57.00;517,355,435
Mar 22, 2004;138.63;138.63;138.63;138.63;62.57.00;-
Mar 19, 2004;136.36.00;138.63;136.36.00;138.63;62.57.00;38,665,667
Mar 18, 2004;134.09.00;136.36.00;134.09.00;136.36.00;61.54.00;268,811,643
Mar 17, 2004;129.54.00;134.09.00;127.27.00;134.09.00;60.52.00;329,224,686
Mar 16, 2004;131.82;131.82;125.00.00;129.54.00;58.47.00;975,458,348
Mar 15, 2004;138.63;138.63;131.82;134.09.00;60.52.00;235,998,076
Mar 12, 2004;136.36.00;138.63;134.09.00;136.36.00;61.54.00;275,659,261
Mar 11, 2004;143.18.00;143.18.00;138.63;140.91;63.59.00;199,086,938
Mar 10, 2004;145.45.00;145.45.00;140.91;143.18.00;64.62;197,706,414
Mar 9, 2004;143.18.00;147.72;143.18.00;147.72;66.67;121,777,603
Mar 8, 2004;143.18.00;143.18.00;140.91;143.18.00;64.62;107,312,353
Mar 5, 2004;147.72;147.72;143.18.00;143.18.00;64.62;153,139,145
Mar 4, 2004;147.72;150.00.00;145.45.00;150.00.00;67.70;186,299,217
Mar 3, 2004;145.45.00;150.00.00;145.45.00;150.00.00;67.70;404,586,988
Mar 2, 2004;145.45.00;147.72;143.18.00;145.45.00;65.65;218,997,282
Mar 1, 2004;140.91;145.45.00;138.63;145.45.00;65.65;232,225,011
Feb 27, 2004;138.63;140.91;136.36.00;140.91;63.59.00;146,082,523
Feb 26, 2004;140.91;140.91;136.36.00;138.63;62.57.00;335,560,795
Feb 25, 2004;143.18.00;143.18.00;140.91;143.18.00;64.62;314,258,928
Feb 24, 2004;147.72;147.72;143.18.00;145.45.00;65.65;208,844,107
Feb 23, 2004;150.00.00;150.00.00;150.00.00;150.00.00;67.70;-
Feb 20, 2004;147.72;150.00.00;145.45.00;150.00.00;67.70;393,685,799
Feb 19, 2004;145.45.00;147.72;145.45.00;145.45.00;65.65;339,894,870
Feb 18, 2004;145.45.00;145.45.00;143.18.00;145.45.00;65.65;115,523,995
Feb 17, 2004;145.45.00;145.45.00;143.18.00;143.18.00;64.62;90,922,070
Feb 16, 2004;145.45.00;145.45.00;143.18.00;143.18.00;64.62;26,081,450
Feb 13, 2004;140.91;147.72;140.91;147.72;66.67;350,526,554
Feb 12, 2004;145.45.00;145.45.00;138.63;138.63;62.57.00;126,529,685
Feb 11, 2004;145.45.00;145.45.00;143.18.00;145.45.00;65.65;22,352,386
Feb 10, 2004;147.72;150.00.00;145.45.00;145.45.00;65.65;161,053,781
Feb 9, 2004;143.18.00;150.00.00;143.18.00;150.00.00;67.70;380,117,065
Feb 6, 2004;134.09.00;143.18.00;134.09.00;143.18.00;64.62;430,778,440
Feb 5, 2004;129.54.00;134.09.00;129.54.00;134.09.00;60.52.00;341,363,396
Feb 4, 2004;125.00.00;134.09.00;125.00.00;131.82;59.49.00;510,964,325
Feb 3, 2004;127.27.00;127.27.00;122.73;125.00.00;56.41.00;646,800,171
Feb 2, 2004;129.54.00;129.54.00;129.54.00;129.54.00;58.47.00;-
Jan 30, 2004;129.54.00;136.36.00;127.27.00;129.54.00;58.47.00;504,848,219
Jan 29, 2004;136.36.00;136.36.00;127.27.00;127.27.00;57.44.00;294,321,083
Jan 28, 2004;138.63;143.18.00;136.36.00;136.36.00;61.54.00;493,941,531
Jan 27, 2004;143.18.00;143.18.00;136.36.00;138.63;62.57.00;375,876,492
Jan 26, 2004;140.91;143.18.00;140.91;140.91;63.59.00;49,385,353
Jan 23, 2004;140.91;143.18.00;140.91;143.18.00;64.62;27,703,978
Jan 22, 2004;140.91;140.91;140.91;140.91;63.59.00;-
Jan 21, 2004;143.18.00;143.18.00;138.63;140.91;63.59.00;191,777,312
Jan 20, 2004;143.18.00;145.45.00;140.91;143.18.00;64.62;330,737,212
Jan 19, 2004;147.72;150.00.00;140.91;143.18.00;64.62;310,991,871
Jan 16, 2004;145.45.00;152.27.00;145.45.00;150.00.00;67.70;798,905,299
Jan 15, 2004;140.91;145.45.00;140.91;145.45.00;65.65;503,214,691
Jan 14, 2004;131.82;140.91;129.54.00;140.91;63.59.00;691,306,940
Jan 13, 2004;136.36.00;136.36.00;131.82;134.09.00;60.52.00;213,552,188
Jan 12, 2004;136.36.00;136.36.00;131.82;136.36.00;61.54.00;187,608,240
Jan 9, 2004;127.27.00;140.91;127.27.00;138.63;62.57.00;987,877,563
Jan 8, 2004;118.18.00;127.27.00;118.18.00;127.27.00;57.44.00;773,489,360
Jan 7, 2004;113.63;118.18.00;113.63;118.18.00;53.34.00;335,791,799
Jan 6, 2004;115.91;118.18.00;113.63;115.91;52.31.00;511,695,838
Jan 5, 2004;113.63;115.91;111.36.00;115.91;52.31.00;377,675,023
Jan 2, 2004;113.63;115.91;111.36.00;115.91;52.31.00;250,930,834
Jan 1, 2004;113.63;113.63;113.63;113.63;51.29.00;-
Dec 31, 2003;113.63;113.63;113.63;113.63;51.29.00;-
Dec 30, 2003;113.63;113.63;111.36.00;113.63;51.29.00;338,090,839
Dec 29, 2003;113.63;113.63;109.09.00;113.63;51.29.00;294,783,091
Dec 26, 2003;113.63;113.63;113.63;113.63;51.29.00;0
Dec 25, 2003;113.63;113.63;113.63;113.63;51.29.00;0
Dec 24, 2003;113.63;113.63;113.63;113.63;51.29.00;0
Dec 23, 2003;113.63;115.91;111.36.00;113.63;51.29.00;306,338,791
Dec 22, 2003;111.36.00;113.63;106.82;113.63;51.29.00;158,859,243
Dec 19, 2003;115.91;120.45.00;109.09.00;113.63;51.29.00;624,898,793
Dec 18, 2003;104.54.00;115.91;104.54.00;115.91;52.31.00;1,664,229,745
Dec 17, 2003;100.00.00;104.54.00;97.73;104.54.00;47.18.00;508,857,789
Dec 16, 2003;100.00.00;102.27.00;97.73;100.00.00;45.13.00;370,381,897
Dec 15, 2003;95.45.00;100.00.00;95.45.00;100.00.00;45.13.00;1,286,092,713
Dec 12, 2003;95.45.00;97.73;95.45.00;97.73;44.11.00;960,036,082
Dec 11, 2003;93.18.00;95.45.00;93.18.00;95.45.00;43.08.00;244,149,217
Dec 10, 2003;90.91;95.45.00;88.63;95.45.00;43.08.00;1,136,534,130
Dec 9, 2003;93.18.00;93.18.00;90.91;93.18.00;42.05.00;207,386,582
Dec 8, 2003;93.18.00;93.18.00;90.91;93.18.00;42.05.00;460,165,448
Dec 5, 2003;95.45.00;95.45.00;93.18.00;93.18.00;42.05.00;490,173,966
Dec 4, 2003;93.18.00;95.45.00;93.18.00;95.45.00;43.08.00;787,635,604
Dec 3, 2003;95.45.00;95.45.00;93.18.00;93.18.00;42.05.00;507,625,767
