Nama_Kota;Tahun;DBH_PAJAK;DBH_SDA;DA_Grant;DAK_Fisik;DAK_Nonfisik;DID_Reguler;bp_PU;bbj_PU;bm_PU;bl_PU;bl_KK;bbj_KK;bm_KK;bl_KK;bp_EK0;bbj_EKO;bm_EKO;bl_EKO;bp_PLH;bbj_PLH;bm_PLH;bl_PLH;bp_PFUM;bjj_PFUM;bm_PFUM;bl_PFUM;bp_KES;bjj_KES;bm_KES;bl_KES;bp_PAR;bjj_PAR;bm_PAR;bl_PAR;bp_PEND;bjj_PEND;bm_PEND;bl_PEND;bp_PSOS;bjj_PSOS;bm_PSOS;bl_PSOS
Kota Cilegon;2016;92870345475;1382834532;605983274000;97770002000;93278896415;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cilegon;2017;121417166352;1728970097;595338097000;81986560000;52971726620;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cilegon;2018;118352788466;1593297207;598515134000;32413013220;91583162016;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cilegon;2019;96543890961;1778256790;646547218000;38118266482;88287951005;33166816000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cilegon;2020;118033488682;1592200714;597547066000;33837589253;90387106000;33584527000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Cilegon;2021;152904001894;2760507081;586064288000;23433130328;96703730000;46986663000;217980737351;247762198224;20989719993;35634190391;23413083362;30750043335;1436703100;23413083362;38715378801;94660869002;60092703881;385000000;24641926499;28982744377;10634617296;0;4960763453;13734304290;12284884469;0;118027800426;143734989844;36109819604;1000000000;0;0;0;0;252605786728;105592834523;58190493179;16161704224;25804847350;22400286799;2376160300;2726000000
Kota Cilegon;2022;142031106052;5041368440;586064288000;11857259035;139848298102;4420181000;234437303491;313147742245;36561933770;43557521576;21440825896;26651360522;6404418613;21440825896;;130303601050;84907382676;255000000;16324412972;30805509545;3121551148;0;17278763417;23730343106;23892702237;0;137998685741;178172966467;15904630831;1706686499;13470000;233436360;0;0;266342007786;156193815545;69569598232;19469127500;14434003315;16792709019;627260890;7226488000
Kota Cilegon;2023;152314463000;1940279000;455617612000;28997859171;152410101697;0;256055213442;313785288832;30142219811;62191888000;23214544294;22897717633;1876794003;23214544294;73111708521;247430709800;117633457341;6543935850;18640698548;31779646716;8082290545;0;19647130394;21374714815;17900297231;0;163425769201;150875140322;27632202548;750000000;15320000;529952952;0;0;285106510904;93460027602;21308562757;12642901500;16153961395;14354764106;983516000;3551000000
Kota Cilegon;2024;126631031000;1433761000;523115816000;5752858525;163279895301;12708733000;265974226875;303232042249;11018142966;80221421590;26157197430;21926674007;2721015000;26157197430;63179191655;90478348364;52599657444;728720000;19411081931;30930225468;1427869000;0;20392042260;39404225907;7480940588;0;212140667092;187918959788;50119557186;1300000000;4840000;188404190;0;0;336237745346;141799367036;26507129795;21466552200;16265294120;8723507135;283925600;3010200000
Kota Tangerang;2014;190910454156;1382438926;890213131000;11420247000;0;3000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2015;140555409700;2113818459;887033912000;28053616000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2016;188454375601;1382834532;881600221000;21460683679;149764318469;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2017;266156515001;1728970097;866113340000;29655328256;174997445463;50600635000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2018;260382410953;1593297207;866113340000;11078525240;202508952255;35000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2019;222843851419;1506325690;964844367000;8262870734;202016775425;44332710000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2020;285119288349;1592200714;843004535000;9548657075;224688241348;78196496000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang;2021;338365306565;2760093081;827221937000;10506659319;197065115540;60895952000;469476570521;613387301786;9338369907;92068790987;37933176003;45830609636;1189889433;37933176003;53018801229;229772965048;355036427527;37888101424;46877722021;157242944385;64752356603;100000000;15118893857;11403458432;863366700;7000000000;257111806437;387849288150;52349434705;0;0;0;0;0;487822184631;527780263502;69707667348;14525850000;43072437704;29648180622;1778564058;3526200000
Kota Tangerang;2022;322622448761;4361825356;827928901000;1658145200;419245314329;0;496590406782;327363825807;31753258844;134376981178;32961262406;39013572539;7374250720;32961262406;;257072347154;412190603757;36307225374;27959256101;194336832482;119531018831;100000000;40300464016;30464987794;4447561797;9000000000;263848228262;539334411263;17273275144;750000000;0;2695458665;1002713191;0;555792489879;660008225418;57475744530;2000000000;22374560610;19683491772;877890100;8558286000
Kota Tangerang;2023;351620650000;2352076000;742334623000;10347097928;438259576826;5385758000;516929902371;384728959024;53578229468;42643123200;31352986506;45042889513;2420440122;31352986506;82642861892;280401959785;561069262010;62517112597;26413027774;208946103822;32226990145;0;41946916879;48701744072;30186376900;0;266883829521;518591395510;71294582990;750000000;0;2463043625;470000500;0;581868933475;611366931972;48245429891;102172355754;20782305123;24025143459;762985000;4057500000
Kota Tangerang;2024;308824071000;1205814000;839006827000;23492202120;463805808715;19114109000;555292732599;382041489323;44872692481;73273404870;32204505181;47169355933;9224500000;32204505181;87237649112;282994857610;548404107675;38703910389;27252349858;173595059579;91564960279;0;43570096035;49966896221;12572547575;0;353381489060;503070175634;68209904651;0;0;35974362917;9822483535;0;645613988109;663703417007;136411465277;108608688976;22569921677;23268012177;663049800;6295800000
Kota Serang;2014;41268906373;1382438926;564282698000;42079440000;0;19306571000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2015;35221934200;2113818459;584907276000;47929280000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2016;60221465362;1382834532;647985703000;31770110000;88834938951;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2017;75775006792;1728970097;636602678000;53710576000;112424264355;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2018;70738966362;1593297207;636602678000;26626702999;120347699473;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2019;61187534150;1883100642;678272088000;40147205287;118625944257;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2020;76232553588;1592200714;613720963000;31089081524;125944068000;31891617000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Serang;2021;100363448961;3360586617;604815966000;110762053991;131154818000;7803305000;133010444817;175056877101;9798759544;8505028708;7008089342;13061971252;271388000;7008089342;31753072539;39391768503;2781093635;2953743600;6535833377;39493936439;31861323739;0;9275243459;70238743832;54744658065;5106490000;63643173903;76646377384;73656280273;1206666537;0;0;0;0;327111504744;96012535304;71813735423;13466551473;12839033104;16690798809;730727500;1975900000
Kota Serang;2022;99365715400;5045972631;604815966000;21579195660;208815212082;20663526000;152898359307;197152650137;18079157418;11478417266;5405576744;11342056829;59910000;5405576744;;101377687571;94618202607;19367502700;7075335403;40842814186;4870400800;3838303000;10205925295;45129499776;23827987187;4664729500;62146487606;81074433630;13140179943;974125877;5440000;2281314440;250991000;0;320345905600;97688428903;36047078731;29729957804;9786263555;8415103779;102632000;2688220000
Kota Serang;2023;100495164000;1752262000;419397464000;40632234465;228371234400;26251215000;157731534004;198284531549;14161106100;22008588500;5424052362;11968284889;86300000;5424052362;38954455358;107500172631;103481680786;28650201600;6969016505;37184155718;19554943518;4934962800;10890059291;35899043782;31591661864;865338700;67038752601;75631707184;22343849803;1005348368;2220000;566539000;0;0;328895806396;88763059667;28363888344;38520266668;10259124096;9352243855;265000000;1446049700
Kota Serang;2024;75701959000;1274165000;493607022000;33801367720;239518592495;7500251000;178455244677;201037872308;14794379371;31439465125;6580396922;10457054980;191995000;6580396922;43388257343;69966440055;53735536683;11974920800;8027627778;19241015255;2269371150;7585518120;12304962019;23105290583;16893397842;0;71017189088;96263046574;8849032870;969216200;0;758688750;0;0;392855832208;123301857009;56751663575;34994527596;11233355135;5980860899;249160000;536258500
Kota Tangerang Selatan;2014;123387665006;1371359856;566429457000;17979360000;0;25270927000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2015;75840772750;2077008163;609519143000;20059136000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2016;145844540755;1382834532;581505815000;24833058000;93834630000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2017;178378911338;1729166505;572637313000;24735622000;103032413816;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2018;174513807482;1593297207;572637313000;13314293162;127843341388;35000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2019;151030224447;1641539790;652655963000;17485527079;129160952230;29155470000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2020;191514764939;1592200714;558077884000;19583114628;140496299950;70765756000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tangerang Selatan;2021;250676836289;2760093081;551963179000;20255012186;144016423000;63242239000;240029254772;290645057811;17134927647;95087446052;20444387196;36218364358;1755166450;20444387196;78491392009;295807266977;483263715973;10487830000;9975376668;22802725440;5992658362;0;8666982334;25541187276;21812321950;15913242000;118901600330;457132655022;158126712577;4511170073;4654302117;6162055072;139136000;0;346565146163;163628137737;60272916620;133845532987;19813767508;24406201020;298431248;1351655000
Kota Tangerang Selatan;2022;242295357242;4361825356;552258319000;13613661502;298925734523;8885795000;283698199013;380015381158;24135565552;25077741239;18644337636;45614107414;2369435190;18644337636;;306852876491;713154284896;0;11039616578;153459904497;35375793481;0;32248028758;80608309905;53028057984;0;127396042354;454624473166;64754037147;1235086837;5407865656;8115315049;442935662;0;355916542092;242750629524;71662123413;93307297247;13269752325;16976976472;760618130;4780436000
Kota Tangerang Selatan;2023;293990085000;4665334000;405182463000;29684942691;327584087099;29005073000;295724581371;469223513898;20762488325;66958823452;19869349264;46253163876;1674503848;19869349264;67355870654;346886834723;702763400956;0;11179520612;194708404425;38111404191;0;32570977311;173743184457;271225590855;0;193237519006;450722413079;97084114134;4411631532;4903173436;9811916046;519224698;0;411002729797;225894786549;117902419933;103639584137;13487864993;15548008959;516724680;2558555000
Kota Tangerang Selatan;2024;241506055000;4549582000;587055181000;22208153615;361537545569;39029223000;322431017189;527195990949;13344722389;73695762871;19630471466;44227837570;1532693200;19630471466;71877463902;367793284928;709997907878;0;11777414745;178096485763;31116389865;0;34855709617;171267626510;240328480240;0;287716632106;426812047062;65348306363;2262782500;5892714655;9130629184;324996350;0;494760477360;244639703424;101702322289;118707345336;15109460614;15928554391;806624875;207795805
Kota Pangkal Pinang;2014;22201555471;34110343170;414685923000;30651450000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2015;17579718100;37927273354;419863119000;62838160000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2016;33098999190;24214250884;451406721000;206070936802;34587880000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2017;23856365388;24751769406;443476956000;47412031651;41257965952;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2018;22358726468;42367869981;443476956000;112414173016;45212529344;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2019;16761709652;62559506814;478084511000;44452257422;46645639580;10240398000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2020;20142638345;24164015189;432562497000;45749802135;45780439000;28645164000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Pangkal Pinang;2021;30980141772;39970395047;424862442000;109471575186;46340561000;37880456000;104185660466;91497443431;3526038950;2123629915;8782562452;18715118520;6000000;8782562452;20195831311;46296099245;64793372383;147000000;8852824225;21951515003;19637395168;0;3549288480;7932744873;8294737000;2190550000;102114136739;73660364807;76321189314;398341284;2854426176;2514565874;71130000;0;127750297084;26132760150;15396606537;32624175879;5214002332;3898768755;129365000;0
Kota Pangkal Pinang;2022;26594857999;126844611814;424862442000;65688767397;67633003263;29979805000;112619409884;114187831505;13195258413;3765494150;7170932152;17883260550;609190700;7170932152;;68827370416;65658711261;8093357025;4030173384;21223088681;26074449581;74883000;8787225557;10149333878;15370221725;1485650000;85282565468;75417016401;36038571362;1394268716;2913841274;3265332180;7056009875;1440000000;118519853643;44780481490;29933213757;8352551586;6464464280;3483657426;565848400;1620374000
Kota Pangkal Pinang;2023;33667031000;64785318000;351314441000;90605528202;81590070746;12106347000;118534071965;143073687778;13010275452;18345676553;7397534059;19971804276;1217202000;7397534059;24747519488;52589541686;76532292472;11774660804;4175323526;23312934294;13541501988;424479000;9153425519;7524859791;7730285600;1066050000;108148991903;83444376798;99644814805;398944027;2979107211;4269063136;599851700;0;135510344066;49390500210;31873962748;20898078740;7168297853;4470787649;623708885;614200000
Kota Pangkal Pinang;2024;22729949000;18688681000;417400301000;97222884488;91818359165;6780585000;126297232521;147845404598;2922427460;23444006282;8071399368;20947567890;415283500;8071399368;25407960558;50021614150;45279921680;1792000000;4648600290;25426907060;3033118152;0;9234447635;7098359433;2513716300;0;119117694073;81499901966;78342095887;1734292047;3183084120;3332195286;2821093214;0;154495403345;56420318912;29769377000;13744269050;7483019933;4380599707;263699066;60000000
Kota Gorontalo;2014;15025769033;437943319;456331470000;29769150000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2015;12432012400;722764858;474499749000;119799250000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2016;20822990605;691401379;517773439000;143968764870;55990011000;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2017;15965514267;828701078;508677825000;110464324175;57590230299;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2018;14235584241;755540670;508677825000;58305656264;73721067382;35000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2019;10204473657;801441452;543202904000;54823918016;70085345240;35426866000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2020;14152931287;848647262;490394163000;48700808280;76051887686;29484275000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Gorontalo;2021;19858261147;1874408846;481877171000;51919360260;68062693995;48980868000;100458181990;119175987152;13385095301;3897899992;11834599693;12087690605;1055167327;11834599693;21785445522;31209568184;21281862986;0;10587708609;7639682945;422528800;0;2694847535;14381067618;143645406;0;83649733494;226377164077;59369551490;1000000000;3885738280;1971195703;222819700;0;174558290393;52125931666;11794157272;7532946773;12155406562;9437617020;1102406897;0
Kota Gorontalo;2022;18424222382;2227683952;481877171000;32549583595;88485982543;11272265000;103627416555;279274919458;18781043471;4206918752;9652046099;9012121991;277269250;9652046099;;34071957036;72821368362;0;4453280984;15196470396;634152168;0;9260468107;27153057747;72815099331;0;87936891293;93213954259;41120165049;1000000000;3964469211;2088322598;405788910;0;166139741828;31960033029;21149879045;2535612563;7146259421;7810756879;484968834;2056100000
Kota Gorontalo;2023;12731142000;1556629000;403122330000;39115900875;93380844002;44837310000;108274470065;300298352953;24467811309;15995915460;9584421316;8172815044;183270550;9584421316;28538678535;34593373784;37419492512;0;4778702825;15750377794;1028639963;0;9206760304;29448028154;7715041715;0;92737856053;84929136062;41300924076;1000000000;3759389253;1965216976;32999999;0;155855045486;18989487992;17279181488;2749590373;7057337218;7814775228;13812800;25000000
Kota Gorontalo;2024;9753986000;1224564000;443334402000;39925008986;94415764852;34701093000;118894004092;107242062556;4084118030;28314258975;9961963860;7806691125;176582164;9961963860;30511785680;31931088950;35347996554;706000000;5067984385;14167924062;1983823654;0;9877458642;18233115164;1235929161;0;102267189553;276606455436;18360241174;1000000000;3848627330;1723869255;4326987348;0;179100471825;42017102150;23511241688;1592780000;7550799895;4095808574;18130400;2120000000
Kota Batam;2014;135744105182;221584906785;559103958000;56687430000;0;23762476000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2015;103432846150;103650821732;529988410000;112778270000;0;22748387000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2016;151367768727;92691880272;576930711000;98073294000;72292720012;40405162000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2017;134361971498;97806386508;577144597000;105902704099;58767304074;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2018;106978302054;115662780795;599074016000;75760488300;86400150226;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2019;62884857704;107469454390;659164959000;131502778601;102862852060;31563207000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2020;128540634946;169087966635;629854829000;131171919474;124824358287;47396132000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Batam;2021;151039657819;69602991545;626199396000;103677973234;109723901000;24018361000;261844160134;226075185660;112231965899;4409169307;36752430253;24562308771;308953437;36752430253;53808403416;67512960474;7661658700;0;16048332765;3473715449;387828361;0;28472802148;107846687009;259566434885;0;188912120959;286408732429;86885871610;1496584980;7097591816;4566402990;57605379;0;334710891105;281995079321;144700369492;34475313445;23314203474;27593997629;1492607543;579620000
